Interaction	COE	PWM	CLUSTER	DH	CNS	ChIP	GENIE3	KNN	Class
AT5G20730_AT4G37650	0	5.59	2.03	0	0	0	0	0	1
AT5G20730_AT5G01900	0	5.35	1.84	0	0	0	0	0	0
AT5G20730_AT5G05730	0	0	0	0	0	0	0.00768847339557024	0	0
AT5G20730_AT5G09470	0	0	0	0	0	0	0.0112109488049085	0	0
AT5G20730_AT5G35660	0	5.91	2.03	0	0	0	0.00681550004850563	0	0
AT5G20730_AT5G45010	0	0	0	0	0	0	0	0	0
AT5G20730_AT5G45110	0	5.74	2.45	1182	0	0	0	0	0
AT5G20730_AT5G47220	0	0	0	0	0	0	0	0	0
AT5G20730_AT5G49700	0	5.55	3.08	311	0	0	0	0	0
AT5G20730_AT5G61380	0	0	0	0	0	0	0	0	0
AT5G20730_AT5G65590	0	0	0	0	0	0	0	0	0
AT5G20730_AT5G67070	0	0	0	0	0	0	0	0	0
AT5G21120_AT1G07460	0	0	0	0	0	0	0	0	0
AT5G21120_AT1G12120	0	0	0	0	0	0	0	0	0
AT5G21120_AT1G14350	0	0	0	0	0	0	0	0	0
AT5G21120_AT1G19660	0	0	0	0	0	0	0.00635519907594123	0	0
AT5G21120_AT1G33600	0	0	0	0	0	0	0	0	0
AT5G21120_AT1G49230	0	0	0	0	0	0	0	0	0
AT5G21120_AT1G51160	0	0	0	0	0	0	0	0	0
AT5G21120_AT1G55210	0	0	0	0	0	0	0	0	0
AT5G21120_AT1G65060	0	5.47	2.41	0	0	0	0	0	0
AT5G21120_AT1G68640	0	0	0	0	0	0	0	0	0
AT5G21120_AT1G72260	0	0	0	0	0	0	0	0	0
AT5G21120_AT1G73410	0	0	0	0	0	0	0.0130001281416318	0	0
AT5G21120_AT2G17750	0	0	0	0	0	0	0	0	0
AT5G21120_AT2G33190	0	0	0	0	0	0	0	0	0
AT5G21120_AT2G47730	0	0	0	0	0	0	0	0	0
AT5G21120_AT3G23171	0	0	0	0	0	0	0	0	0
AT5G21120_AT3G23240	0	0	0	0	0	0	0	0	1
AT5G21120_AT3G28180	0	0	0	0	0	0	0	0	0
AT5G21120_AT3G28910	0	5.29	2.34	0	0	0	0	0	0
AT5G21120_AT3G48250	0	0	0	0	0	0	0	0	0
AT5G21120_AT3G51300	0	0	0	0	0	0	0	0	0
AT5G21120_AT3G55250	0	0	0	0	0	0	0	0	0
AT5G21120_AT3G61755	0	0	0	0	0	0	0	0	0
AT5G21120_AT4G21902	0.677643	0	0	0	0	0	0.0519183717422406	0	0
AT5G21120_AT4G39050	0	0	0	0	0	0	0	0	0
AT5G21120_AT5G03040	0	0	0	0	0	0	0	0	0
AT5G21120_AT5G11730	0	0	0	0	0	0	0	0	0
AT5G21120_AT5G40890	0	0	0	0	0	0	0	0	0
AT5G21120_AT5G49290	0	0	0	0	0	0	0	0	0
AT5G21120_AT5G51460	0	5.14	3.08	0	0	0	0	0	0
AT5G21120_AT5G62170	0	0	0	0	0	0	0	0	0
AT5G21120_AT5G67300	0	0	0	0	0	0	0	0	0
AT5G22220_AT1G03840	0	5.85	2.5	0	0	0	0	0	0
AT5G22220_AT1G07000	0	0	0	0	0	0	0	0	0
AT5G22220_AT1G07901	0	0	0	0	0	0	0	0	0
AT5G22220_AT1G22810	0	6.32	2.62	0	0	0	0.00854152129077631	0	0
AT5G22220_AT1G30475	0	0	0	0	0	0	0	0	0
AT5G22220_AT1G55205	0	0	0	0	0	0	0	0	0
AT5G22220_AT1G73910	0	5.12	2.63	2177	0	0	0	0	0
AT5G22220_AT1G75410	0	5.34	3.17	1053	0	0	0	0	0
AT5G22220_AT2G04180	0	0	0	0	0	0	0	0	0
AT5G22220_AT2G18890	0	6	2.66	534	0	0	0	0	0
AT5G22220_AT2G19590	0	7.24	4.71	914	0	0	0	0	0
AT5G22220_AT2G19780	0	6.85	3.89	1544	0	0	0	0	0
AT5G22220_AT2G28650	0	0	0	0	0	0	0	0	0
AT5G22220_AT2G35920	0	5.41	1.72	0	0	0	0	0	0
AT5G22220_AT2G40550	0	0	0	0	0	0	0	0	1
AT5G22220_AT2G41100	0	0	0	0	0	0	0	0	0
AT5G22220_AT2G43010	0	5.87	4.76	0	0	0	0	0	0
AT5G22220_AT3G15500	0	5.67	1.88	0	0	0	0.0165621851604574	0	0
AT5G22220_AT3G16785	0	5.9	2.29	0	0	0	0	0	0
AT5G22220_AT3G45960	0	0	0	0	0	0	0	0	0
AT5G22220_AT3G54180	0	0	0	0	0	0	0	0	1
AT5G22220_AT3G59030	0	0	0	0	0	0	0	0	0
AT5G22220_AT4G16600	0	5.09	1.97	973	0	0	0	0	0
AT5G22220_AT4G36960	0	0	0	0	0	0	0	0	0
AT5G22220_AT5G02970	0	0	0	0	0	0	0	0	0
AT5G22220_AT5G17710	0	0	0	0	0	0	0	0	0
AT5G22220_AT5G18570	0	8.54	6.25	0	0	0	0	0	0
AT5G22220_AT5G19030	0	0	0	0	0	0	0	0	0
AT5G22220_AT5G24330	0	5.45	2.32	0	0	0	0	0	1
AT5G22220_AT5G24915	0	5.86	2.76	0	0	0	0	0	0
AT5G22220_AT5G25190	0	5.56	2.13	1272	0	0	0	0	0
AT5G22220_AT5G49190	0.576662	5.28	1.93	0	0	0	0	0	0
AT5G22220_AT5G59505	0	0	0	0	0	0	0	0	0
AT5G22220_AT5G65900	0	5.01	1.42	0	0	0	0	0	0
AT5G22570_AT1G03610	0	5.01	2.93	1112	0	0	0	0	0
AT5G22570_AT1G07630	0.526892	6.04	2.65	3018	11	0	0	3.23729818451343	0
AT5G22570_AT1G07650	0	6.92	3.6	1958	0	0	0	0	0
AT5G22570_AT1G20440	0	7.21	3.36	1162	0	0	0	0	0
AT5G22570_AT1G22570	0	6.62	5.01	0	0	0	0	0	0
AT5G22570_AT1G28370	0	7.67	4.78	1780	0	0	0	0	0
AT5G22570_AT1G80530	0	8.42	4.53	2285	0	0	0	0	0
AT5G22570_AT2G03550	0	6.26	2.59	0	0	0	0	0	0
AT5G22570_AT2G14610	0	6.48	3.11	0	0	0	0.15721744126337	0	1
AT5G22570_AT2G19780	0	6.47	2.73	1544	0	0	0	0	0
AT5G22570_AT2G27250	0	5.93	4.22	0	0	0	0	0	0
AT5G22570_AT2G29670	0	5.62	1.8	0	0	0	0	0	0
AT5G22570_AT2G34710	0	6	2.64	1051	0	0	0	0	1
AT5G22570_AT2G43310	0	0	0	0	0	0	0	0	0
AT5G22570_AT2G46270	0	5.16	1.19	149	0	0	0	0	0
AT5G22570_AT2G47730	0.550048	5.87	2.12	0	0	0	0	0	0
AT5G22570_AT3G03170	0	5.41	1.66	0	0	0	0	0	0
AT5G22570_AT3G05980	0	5.22	1.95	1042	0	0	0	0	0
AT5G22570_AT3G15210	0	5.94	3	2249	0	0	0	0	0
AT5G22570_AT3G29575	0	6.86	7.86	0	0	0	0	0	0
AT5G22570_AT3G44380	0	0	0	0	0	0	0	0	0
AT5G22570_AT3G60690	0	6	2.32	1126	0	0	0.00628270222794809	0	0
AT5G22570_AT4G14550	0	6.27	7.36	0	4	0	0	0	0
AT5G22570_AT4G15415	0	7.85	4.75	0	0	0	0	0	0
AT5G22570_AT4G29700	0	5.49	2.02	0	0	0	0	0	0
AT5G22570_AT4G37750	0	5.58	2.03	76	0	0	0	0	0
AT5G22570_AT5G01300	0	7.02	3.85	0	0	0	0	0	0
AT5G22570_AT5G03840	0	5.3	1.97	0	0	0	0	0	0
AT5G22570_AT5G18690	0	5.8	1.84	1202	0	0	0	0	0
AT5G22570_AT5G44990	0.580727	0	0	0	0	0	0.0247776188097245	0	0
AT5G22570_AT5G45810	0	6.85	4.66	800	0	0	0	0	0
AT5G22570_AT5G51910	0	5.66	1.57	0	0	0	0	0	0
AT5G22570_AT5G54070	0	5.73	2.05	0	0	0	0	0	0
AT5G22570_AT5G59700	0	0	0	0	0	0	0	0	0
AT5G22570_AT5G66940	0	5.7	2.2	0	0	0	0	0	0
AT5G23000_AT1G04400	0	0	0	0	0	0	0	0	0
AT5G23000_AT1G07630	0	0	0	0	0	0	0	0	0
AT5G23000_AT1G07890	0	0	0	0	0	0	0	0	1
AT5G23000_AT1G16420	0.472575	0	0	0	0	0	0.0183845000917094	0	0
AT5G23000_AT1G19570	0	0	0	0	0	0	0	0	1
AT5G23000_AT1G22740	0	0	0	0	0	0	0	0	0
AT5G23000_AT1G35670	0	0	0	0	0	0	0	0	0
AT5G23000_AT1G45249	0	0	0	0	0	0	0	0	0
AT5G23000_AT1G79630	0	0	0	0	0	0	0	0	0
AT5G23000_AT2G19806	0	0	0	0	0	0	0	0	0
AT5G23000_AT2G24570	0	0	0	0	0	0	0	0	0
AT5G23000_AT2G27830	0	0	0	0	0	0	0	0	0
AT5G23000_AT2G31650	0	0	0	0	0	0	0	0	0
AT5G23000_AT2G37630	0	0	0	0	0	0	0	0	1
AT5G23000_AT2G37900	0	0	0	0	0	0	0	0	0
AT5G23000_AT3G06160	0	0	0	0	0	0	0.00567705067018246	0	0
AT5G23000_AT3G12120	0	0	0	0	0	0	0	0	0
AT5G23000_AT3G21090	0	0	0	0	0	0	0	0	0
AT5G23000_AT3G23430	0	0	0	0	0	0	0	0	0
AT5G23000_AT3G26700	0.571462	0	0	0	0	0	0.00672066547191382	0	0
AT5G23000_AT3G48240	0	0	0	0	0	0	0	0	0
AT5G23000_AT3G51430	0	0	0	0	0	0	0	0	0
AT5G23000_AT3G59060	0	0	0	0	0	0	0	0	0
AT5G23000_AT3G60900	0	0	0	0	0	0	0	0	0
AT5G23000_AT4G01100	0	0	0	0	0	0	0	0	0
AT5G23000_AT4G23250	0	0	0	0	0	0	0	0	0
AT5G23000_AT4G27280	0	0	0	0	0	0	0	0	0
AT5G23000_AT4G33150	0	0	0	0	0	0	0	0	0
AT5G23000_AT4G37750	0	0	0	0	0	0	0.0200836777975809	0	1
AT5G23000_AT4G39400	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G02410	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G04190	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G10770	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G11040	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G11190	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G13450	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G15230	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G22300	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G22920	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G41315	0	0	0	0	0	0	0	0	0
AT5G23000_AT5G53950	0	0	0	0	0	0	0	0	1
AT5G23000_AT5G59210	0	0	0	0	0	0	0	0	0
AT5G23260_AT1G10747	0	0	0	0	0	0	0	0	0
AT5G23260_AT1G25440	0	0	0	0	0	0	0	0	0
AT5G23260_AT1G29400	0	0	0	0	0	0	0	0	0
AT5G23260_AT1G49440	0	0	0	0	0	0	0	0	0
AT5G23260_AT1G53430	0	0	0	0	0	0	0	0	0
AT5G23260_AT1G56660	0	0	0	0	0	0	0	0	0
AT5G23260_AT1G61720	0.748	0	0	0	0	0	0.134874447102316	0	1
AT5G23260_AT2G14560	0	0	0	0	0	0	0	0	0
AT5G23260_AT2G33170	0	0	0	0	0	0	0	0	0
AT5G23260_AT2G39650	0	0	0	0	0	0	0	0	0
AT5G23260_AT2G41750	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G02070	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G06150	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G07650	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G08030	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G13870	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G16470	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G20660	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G23130	0.74742	0	0	0	0	0	0.011450703549686	0	0
AT5G23260_AT3G27965	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G43960	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G51450	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G53990	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G61830	0	0	0	0	0	0	0	0	0
AT5G23260_AT3G62720	0	0	0	0	0	0	0	0	0
AT5G23260_AT4G24050	0	0	0	0	0	0	0	0	0
AT5G23260_AT5G07990	0.691784	0	0	0	0	0	0.0585542610814154	0	0
AT5G23260_AT5G10760	0	0	0	0	0	0	0	0	0
AT5G23260_AT5G25890	0	0	0	0	0	0	0	0	0
AT5G23260_AT5G44110	0	0	0	0	0	0	0	0	0
AT5G23260_AT5G47560	0	0	0	0	0	0	0	0	0
AT5G23260_AT5G59520	0	0	0	0	0	0	0	0	0
AT5G23260_AT5G66880	0	0	0	0	0	0	0	0	0
AT5G25830_AT1G04310	0	6.65	4.04	3144	0	0	0	0	0
AT5G25830_AT1G68825	0.650885	5.25	1.27	0	0	0	0.0110920253258681	0	0
AT5G25830_AT2G23000	0	5.72	1.92	0	0	0	0	0	0
AT5G25830_AT2G29670	0	6.27	2.61	1348	0	0	0	0	0
AT5G25830_AT2G31230	0	5.86	3.07	0	0	0	0.00865825054905672	0	0
AT5G25830_AT2G39240	0	0	0	0	0	0	0	0	0
AT5G25830_AT3G06160	0	5.93	2.04	0	0	0	0.00697376147876533	0	0
AT5G25830_AT3G10770	0	5.13	1.28	0	0	0	0	0	0
AT5G25830_AT3G15210	0	6.33	2.65	0	0	0	0	0	0
AT5G25830_AT3G18660	0	5.53	1.84	0	0	0	0	0	1
AT5G25830_AT3G23610	0	5.25	1.7	0	0	0	0	0	0
AT5G25830_AT3G23770	0	5.09	2.91	0	0	0	0	0	0
AT5G25830_AT3G46010	0	6.04	2.7	0	0	0	0	0	0
AT5G25830_AT3G50700	0	5.19	2.59	864	0	0	0	0	0
AT5G25830_AT3G60520	0	5.64	2.84	0	0	0	0	0	0
AT5G25830_AT3G62720	0	6.21	2.68	0	0	0	0	0	0
AT5G25830_AT4G14940	0	6.46	4.04	503	0	0	0	0	0
AT5G25830_AT4G15620	0	6.58	3.07	1931	0	0	0.00836050348173196	0	0
AT5G25830_AT4G24780	0	5.22	1.5	0	0	0	0	0	0
AT5G25830_AT4G28620	0	5.79	1.96	0	0	0	0	0	0
AT5G25830_AT4G39350	0	5.47	3.84	15	0	0	0	0	0
AT5G25830_AT5G14640	0	6.18	2.11	0	0	0	0	0	0
AT5G25830_AT5G60150	0	6.13	2.7	0	0	0	0.00686521697472735	0	0
AT5G25830_AT5G63610	0	0	0	0	0	0	0	0	0
AT5G26210_AT1G01710	0	0	0	0	0	0	0	0	0
AT5G26210_AT1G14370	0	0	0	0	0	0	0	0	0
AT5G26210_AT1G18500	0	0	0	0	0	0	0	0	0
AT5G26210_AT1G21000	0	0	0	0	0	0	0	0	0
AT5G26210_AT1G21600	0	0	0	0	0	0	0	0	0
AT5G26210_AT1G22015	0	0	0	0	0	0	0.0103065834035988	0	0
AT5G26210_AT1G23700	0	0	0	0	0	0	0	0	0
AT5G26210_AT1G72320	0	0	0	0	0	0	0	0	0
AT5G26210_AT2G18790	0	0	0	0	0	0	0	0	0
AT5G26210_AT2G22080	0	0	0	0	0	0	0	0	0
AT5G26210_AT2G23000	0	0	0	0	0	0	0.0110916358878838	0	0
AT5G26210_AT2G23350	0	0	0	0	0	0	0	0	0
AT5G26210_AT2G37530	0	0	0	0	0	0	0	0	0
AT5G26210_AT2G38130	0	0	0	0	0	0	0	0	0
AT5G26210_AT2G42190	0.597141	0	0	0	0	0	0	0	0
AT5G26210_AT2G47470	0	0	0	0	0	0	0	0	0
AT5G26210_AT3G04870	0	0	0	0	0	0	0	0	0
AT5G26210_AT3G14360	0	0	0	0	0	0	0	0	0
AT5G26210_AT3G17740	0	0	0	0	0	0	0	0	0
AT5G26210_AT3G19710	0	0	0	0	0	0	0.0303370057594389	0	0
AT5G26210_AT3G61680	0	0	0	0	0	0	0	0	0
AT5G26210_AT4G01610	0	0	0	0	0	0	0	0	0
AT5G26210_AT4G03550	0	0	0	0	0	0	0	0	0
AT5G26210_AT4G18550	0	0	0	0	0	0	0	0	0
AT5G26210_AT4G27740	0	0	0	0	0	0	0	0	0
AT5G26210_AT4G30950	0	0	0	0	0	0	0	0	0
AT5G26210_AT4G33090	0	0	0	0	0	0	0	0	0
AT5G26210_AT4G35100	0	0	0	0	0	0	0	0	0
AT5G26210_AT4G35160	0	0	0	0	0	0	0.00871106649280528	0	1
AT5G26210_AT4G37820	0	0	0	0	0	0	0	0	0
AT5G26210_AT4G38825	0	0	0	0	0	0	0.00570834615561111	0	0
AT5G26210_AT5G02540	0	0	0	0	0	0	0	0	0
AT5G26210_AT5G04770	0	0	0	0	0	0	0	0	0
AT5G26210_AT5G06340	0	0	0	0	0	0	0	0	0
AT5G26210_AT5G11890	0	0	0	0	0	0	0	0	0
AT5G26210_AT5G28637	0	0	0	0	0	0	0	0	0
AT5G26210_AT5G42020	0	0	0	0	0	0	0	0	0
AT5G26210_AT5G64910	0	0	0	0	0	0	0	0	0
AT5G26210_AT5G67140	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G12440	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G19050	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G47990	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G49620	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G78130	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G18210	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G25470	0	0	0	0	0	0	0	0	0
AT5G26630_AT3G02000	0	0	0	0	0	0	0	0	0
AT5G26630_AT3G09640	0	0	0	0	0	0	0	0	0
AT5G26630_AT3G44720	0	0	0	0	0	0	0	0	0
AT5G26630_AT3G55710	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G11920	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G16280	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G25140	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G29230	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G39480	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G40050	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G10100	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G13840	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G15230	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G15400	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G22260	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G40800	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G43300	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G63760	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G08260	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G27470	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G49230	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G49750	0	0	0	0	0	0	0.00604138715687642	0	0
AT5G26630_AT1G65790	0	0	0	0	0	0	0.00755440276492961	0	0
AT5G26630_AT1G66390	0	0	0	0	0	0	0.0132866557943084	0	0
AT5G26630_AT1G67775	0.612762	0	0	0	0	0	0.0862952753493689	0	0
AT5G26630_AT1G69840	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G70550	0	0	0	0	0	0	0	0	0
AT5G26630_AT1G71380	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G02930	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G03440	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G23180	0.57066	0	0	0	0	0	0.00707736547264607	0	0
AT5G26630_AT2G25500	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G28630	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G31230	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G37180	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G40550	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G47180	0	0	0	0	0	0	0	0	0
AT5G26630_AT2G47560	0	0	0	0	0	0	0	0	0
AT5G26630_AT3G16650	0	0	0	0	0	0	0	0	0
AT5G26630_AT3G26720	0	0	0	0	0	0	0	0	0
AT5G26630_AT3G62720	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G09820	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G25570	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G31500	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G32410	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G35700	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G37540	0	0	0	0	0	0	0	0	0
AT5G26630_AT4G39800	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G08330	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G11900	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G23090	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G27900	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G44030	0	0	0	0	0	0	0	0	1
AT5G26630_AT5G58880	0	0	0	0	0	0	0	0	0
AT5G26630_AT5G64220	0	0	0	0	0	0	0	0	0
AT5G26660_AT1G01580	0	0	0	0	0	0	0	0	0
AT5G26660_AT1G05010	0	0	0	0	0	0	0	0	0
AT5G26660_AT1G09660	0	0	0	0	0	0	0	0	0
AT5G26660_AT1G51680	0	0	0	0	0	0	0.00678522556096391	0	1
AT5G26660_AT1G56010	0	0	0	0	0	0	0	0	0
AT5G26660_AT1G56240	0	0	0	0	0	0	0	0	0
AT5G26660_AT1G59790	0	0	0	0	0	0	0	0	0
AT5G26660_AT1G75717	0	0	0	0	0	0	0	0	0
AT5G26660_AT2G17740	0	0	0	0	0	0	0	0	0
AT5G26660_AT2G30490	0.616695	0	0	0	0	0	0	0	1
AT5G26660_AT2G33580	0	0	0	0	0	0	0	0	0
AT5G26660_AT2G35300	0	0	0	0	0	0	0	0	0
AT5G26660_AT2G41810	0	0	0	0	0	0	0.0082609216932727	0	0
AT5G26660_AT2G43300	0	0	0	0	0	0	0	0	0
AT5G26660_AT3G03440	0	0	0	0	0	0	0	0	0
AT5G26660_AT3G06500	0	0	0	0	0	0	0	0	0
AT5G26660_AT3G18080	0	0	0	0	0	0	0.00750903565458945	0	0
AT5G26660_AT3G22370	0	0	0	0	0	0	0	0	1
AT5G26660_AT5G02580	0	0	0	0	0	0	0.00680480874863595	0	0
AT5G26660_AT5G19729	0	0	0	0	0	0	0	0	0
AT5G26660_AT5G48160	0	0	0	0	0	0	0	0	0
AT5G26660_AT5G48930	0	0	0	0	0	0	0	0	1
AT5G26660_AT5G66440	0	0	0	0	0	0	0	0	0
AT5G28040_AT1G17550	0	0	0	0	0	0	0	0	0
AT5G28040_AT1G26770	0	0	0	0	0	0	0	0	0
AT5G28040_AT1G30350	0	0	0	0	0	0	0	0	0
AT5G28040_AT1G32900	0	0	0	0	0	0	0	0	0
AT5G28040_AT1G35663	0	0	0	0	0	0	0	0	0
AT5G28040_AT1G67920	0	0	0	0	0	0	0	0	0
AT5G28040_AT1G70520	0	0	0	0	0	0	0	0	0
AT5G28040_AT1G76130	0	0	0	0	0	0	0	0	0
AT5G28040_AT1G79620	0	0	0	0	0	0	0	0	0
AT5G28040_AT2G01260	0	0	0	0	0	0	0	0	0
AT5G28040_AT2G16660	0	0	0	0	0	0	0	0	0
AT5G28040_AT2G17975	0	0	0	0	0	0	0	0	0
AT5G28040_AT2G24570	0	0	0	0	0	0	0	0	0
AT5G28040_AT2G46270	0	0	0	0	0	0	0	0	0
AT5G28040_AT3G09010	0	0	0	0	0	0	0	0	0
AT5G28040_AT3G12280	0	0	0	0	0	0	0	0	0
AT5G28040_AT3G14640	0	0	0	0	0	0	0	0	0
AT5G28040_AT3G22142	0	0	0	0	0	0	0.00919754954073914	0	0
AT5G28040_AT3G46020	0	0	0	0	0	0	0	0	0
AT5G28040_AT3G51710	0	0	0	0	0	0	0	0	0
AT5G28040_AT3G52770	0	0	0	0	0	0	0	0	0
AT5G28040_AT3G53950	0	0	0	0	0	0	0	0	0
AT5G28040_AT3G60900	0	0	0	0	0	0	0	0	0
AT5G28040_AT3G61250	0	0	0	0	0	0	0	0	0
AT5G28040_AT3G61910	0	0	0	0	0	0	0	0	0
AT5G28040_AT4G12700	0	0	0	0	0	0	0	0	0
AT5G28040_AT4G14390	0	0	0	0	0	0	0	0	0
AT5G28040_AT4G14930	0	0	0	0	0	0	0	0	0
AT5G28040_AT4G17670	0	0	0	0	0	0	0	0	0
AT5G28040_AT4G27250	0	0	0	0	0	0	0	0	0
AT5G28040_AT4G28370	0	0	0	0	0	0	0	0	1
AT5G28040_AT4G29230	0	0	0	0	0	0	0	0	0
AT5G28040_AT4G29780	0	0	0	0	0	0	0	0	0
AT5G28040_AT4G36040	0	0	0	0	0	0	0	0	0
AT5G28040_AT4G37370	0	0	0	0	0	0	0	0	0
AT5G28040_AT4G37620	0	0	0	0	0	0	0	0	0
AT5G28040_AT5G15140	0	0	0	0	0	0	0	0	0
AT5G28040_AT5G28510	0	0	0	0	0	0	0	0	0
AT5G28040_AT5G40910	0	0	0	0	0	0	0	0	0
AT5G28040_AT5G49980	0	0	0	0	0	0	0	0	0
AT5G28040_AT5G54160	0	0	0	0	0	0	0	0	0
AT5G28040_AT5G57550	0	0	0	0	0	0	0	0	0
AT5G28040_AT5G58350	0	0	0	0	0	0	0	0	0
AT5G286660_AT1G01480	0	0	0	0	0	0	0	0	0
AT5G286660_AT1G13600	0	0	0	0	0	0	0	0	0
AT5G286660_AT1G29430	0	0	0	0	0	0	0	0	0
AT5G286660_AT1G43160	0	0	0	0	0	0	0	0	0
AT5G286660_AT1G49005	0	0	0	0	0	0	0	0	0
AT5G286660_AT1G54170	0	0	0	0	0	0	0	0	0
AT5G286660_AT1G68840	0	0	0	0	0	0	0	0	0
AT5G286660_AT1G77640	0	0	0	0	0	0	0	0	0
AT5G286660_AT2G22905	0	0	0	0	0	0	0	0	0
AT5G286660_AT2G39260	0	0	0	0	0	0	0	0	0
AT5G286660_AT2G44920	0	0	0	0	0	0	0	0	0
AT5G286660_AT3G06150	0	0	0	0	0	0	0	0	0
AT5G286660_AT3G06640	0	0	0	0	0	0	0	0	0
AT5G286660_AT3G17520	0	0	0	0	0	0	0	0	0
AT5G286660_AT3G23440	0	0	0	0	0	0	0	0	0
AT5G286660_AT3G27010	0	0	0	0	0	0	0	0	0
AT5G286660_AT3G27960	0	0	0	0	0	0	0	0	0
AT5G286660_AT3G42160	0	0	0	0	0	0	0	0	0
AT5G286660_AT3G49690	0	0	0	0	0	0	0	0	0
AT5G286660_AT3G50790	0	0	0	0	0	0	0	0	0
AT5G286660_AT4G09820	0	0	0	0	0	0	0	0	0
AT5G286660_AT4G22540	0	0	0	0	0	0	0	0	0
AT5G286660_AT4G25200	0	0	0	0	0	0	0	0	0
AT5G286660_AT4G25530	0	0	0	0	0	0	0	0	0
AT5G286660_AT4G28500	0	0	0	0	0	0	0	0	0
AT5G286660_AT4G34050	0	0	0	0	0	0	0	0	1
AT5G286660_AT4G37390	0	0	0	0	0	0	0	0	0
AT5G286660_AT5G02160	0	0	0	0	0	0	0	0	0
AT5G286660_AT5G05270	0	0	0	0	0	0	0	0	0
AT5G286660_AT5G05282	0	0	0	0	0	0	0	0	0
AT5G286660_AT5G07100	0	0	0	0	0	0	0	0	0
AT5G286660_AT5G10190	0	0	0	0	0	0	0	0	0
AT5G286660_AT5G11790	0	0	0	0	0	0	0	0	0
AT5G286660_AT5G12870	0	0	0	0	0	0	0	0	0
AT5G286660_AT5G15320	0	0	0	0	0	0	0	0	0
AT5G286660_AT5G19140	0	0	0	0	0	0	0	0	0
AT5G286660_AT5G21060	0	0	0	0	0	0	0	0	0
